revenue,total_customers,amt_flour,amt_tomatoes,amt_cheese
7833.308775011433,638.0577494309119,31.603561217593924,192.55191560566226,135.20056136056792
10039.863755507222,627.4941086550164,37.29276925615851,213.34349856675436,149.4627755785752
13314.704620665458,660.2283692214243,35.865982857665614,215.5518418839358,154.75880016776142
10858.592394357021,671.7421686424838,36.31078489478801,207.77043031201748,148.11959702664893
13426.531517081356,667.2113557328387,49.11122130963496,209.6968865659353,150.84018938667472
12601.989004822966,663.501712874979,47.97805760388698,216.021917629228,160.06603460078352
14269.828654991663,660.505007662042,47.721029507608776,196.21717359514165,146.3248763021921
12871.822235932634,637.510397403735,43.303099140325656,217.40376741435477,156.49137653078841
13668.348126168408,665.2167383348255,50.47443454505843,248.8087955939635,159.49532675458838
14246.251318826233,645.0725049715339,46.82431422554218,230.71518739253338,156.6175915898489
9405.492106349182,647.7688063014198,38.604087705829464,190.90967558991068,140.22520391167834
11168.226851724776,637.4574835195101,43.239289622321884,211.8760358233053,149.84048003112915
11795.851192193639,638.5340881059745,28.10842255139567,195.5141242878589,145.04255036452238
15513.750849676322,689.6616239862445,49.214103117594505,218.32995346280535,153.47523421457134
12374.508311662094,661.4854530064562,45.282132461164636,216.1751116344513,156.37065749722018
13247.408295084275,648.465141030307,43.13375264658414,209.332401958579,154.81608621045936
13492.116286891265,675.5164257964963,44.64698127852522,208.73352487165334,152.22101045497172
11789.01637756769,626.1358275884056,44.42946960511147,211.8487989427022,152.38773879701276
12392.05261412045,636.7877569666116,38.36720029468752,200.75062144013322,153.1689947567297
11962.30294871507,638.0477450146481,43.558693818628086,211.17944281295743,151.43552810424958
11825.477286080959,637.5470718490068,51.66893718012751,212.3973675186553,156.688406599306
14185.775055423894,654.4403543217431,43.0029724413234,208.53143928063534,154.06245069454684
12021.889095386527,665.1388023202917,37.60069441615202,211.83403841989247,150.18703445052023
12264.541840859794,666.0573723980589,46.311180148246095,214.55331749731687,151.89108169269886
13480.05012860208,661.615610273853,43.95446303872505,214.21302462078512,148.81398781594044
11582.000809208643,668.1792152884748,44.024030501274346,224.84472313978029,151.6711828263627
11440.662544580675,620.6459594957853,38.06793889508264,197.90781689275292,145.07554212047944
13804.537156036218,668.8021365366368,49.02824680770618,219.41054653923817,153.11304872904935
11065.446733587964,614.880263282769,38.91531867983359,204.28899512037594,151.07325030344887
12722.236305952947,653.8139656621889,45.670947486819976,212.317689779203,149.60765462553206
11956.023940114768,642.7941193743321,34.26618158316798,193.73874585938586,153.0710740178668
13381.381880952196,650.1550845354396,51.49733679753041,208.69781520434782,156.65709705178097
13511.314766937876,673.5600852879323,50.67460819975971,237.6943069324022,156.2591379411266
11729.41781294739,643.3406288175879,41.218329276101755,189.27609424033673,145.04006325508922
13617.182813104035,657.496136306621,48.60743631949231,224.72836000285773,165.54750686911444
12844.260381457285,688.4204727435878,37.034417610418906,203.38161700465392,150.15395319717672
14869.861895033551,689.7829283255405,48.563465942785214,222.24635547079157,154.13050610379628
10878.67386850392,655.8210255227534,39.67375895951495,208.15033039537215,150.620625194436
10718.832590264032,653.7526223103022,46.122413984560026,218.51618371530947,158.31819384074925
13347.554924463326,638.5525337105173,46.07903538695699,209.95210564087054,155.24739848365604
8290.957411757328,582.1683666630638,36.053880157598726,193.16169644464185,148.58214788911584
9536.310491825896,640.878403934865,44.7186888215076,193.3750051948794,143.4584459099032
14129.489846155902,705.6360056981573,44.39115739058098,222.63014841122384,161.09408253796894
11866.875286915196,620.3838222152594,40.07624308595924,222.99617759263782,147.91693718946408
11308.599483279933,641.2986653003875,49.34305224140249,226.78745384588154,152.34249199170466
10794.620894719723,630.4478979413187,43.88070414841355,214.38252947455337,146.7947219051472
12112.955564375266,634.4434233190462,46.91262451046448,217.38373094066998,153.45640587972454
13427.114143343673,665.593979892068,49.05792870303545,226.5700305519566,151.24103708533923
8463.474823254835,611.8972960862227,38.53589146240728,201.94948151447858,146.828814243463
12397.883771933146,644.7184250600778,41.04402619472066,204.61612165509504,144.85694247217785
12494.623414245782,691.7447110621016,45.84756972553879,226.9196071640927,165.02233007523654
12448.37269950036,645.5045844593034,46.18358104552819,202.50673677199848,162.16557071015558
12230.020274057239,666.5953990315531,49.3275829814162,226.96608588797994,154.97141505535515
14559.897800910283,686.331661418969,50.692169982798035,228.20592182312822,165.64720721913326
12014.622877436657,625.8383008232512,34.384865112407965,208.6265459083742,149.84557880589483
11029.769791260216,656.7844779355211,43.24575161486594,211.04296514473918,143.3768234570473
10333.169247712514,599.7471838241561,44.955636743900584,212.62584018781953,151.3647775838489
12876.686841240346,668.0519399248645,48.371724662073696,222.38466792464314,152.78351452251383
11513.161717339954,645.5043504187475,41.20301378190284,212.0024826314619,145.6871322613863
10640.350454448671,626.6452359460646,39.71937537280257,212.72208356361412,152.79117200115985
15005.000243514603,671.6746410157656,52.08811870568484,226.43554111902054,157.0683099760588
15248.496094732553,710.7287715675255,51.47979993860912,224.5060406402699,154.69689858109822
10850.23585029628,665.3599350964054,39.87748299531716,210.62861110088048,143.51397737852332
11914.51078922079,662.9289958661515,47.426971767165675,212.7373053673306,153.44474119823786
10495.564396298585,653.4210939170647,49.89410705899169,198.26861768932196,145.25061986110535
13434.505761169094,655.2053767287165,47.38652242713926,216.16630737030565,152.64251136915473
11844.152885401965,652.0866447778952,38.738211838106054,198.24593070063415,147.58701184565527
12741.273798418106,665.3427501096924,46.737036423356216,217.02926212222448,153.17897773156145
11478.811314530367,611.1871753928908,33.71511002935452,197.2849494332315,147.1154833460828
12734.13811550745,690.2975417260792,42.80573537047423,228.6490456816805,148.4285654133714
11967.160862064045,622.3238359008151,37.36734104808138,204.72289202641315,149.37290797172813
15980.119200405468,688.345591848721,39.59793734176289,220.95750054192854,151.79632310555203
11390.649351401893,651.1367370506614,44.90489061895054,198.21632385440785,154.94618884561964
11553.086354220028,652.0842658546012,48.110631294700546,215.37446182963023,152.98176768741473
11871.11300054975,657.0385105186898,38.599055431156124,205.05960817895158,151.8982636467032
12917.94699232449,663.0808042503104,43.654059048767145,223.9555974463208,154.265099714311
10637.283895587083,651.8868908994386,40.303376014830704,195.34800943586148,150.6567990900635
8621.589855706081,626.4114342499338,30.508099187667526,212.28966606245325,146.38859032399364
10822.147938994178,638.9859596604755,29.145666408309488,204.61791345288833,149.09005069202863
11767.446989990782,646.4823680594471,40.42674636013982,201.27660023981687,149.2801148907662
13423.00558168144,658.9160070816511,38.42334277245512,194.9754609114263,154.08886900392406
12920.007389647142,675.8321730494839,41.112305513281534,216.12836932463276,155.06127148219085
15046.704616827454,656.3042950998223,48.775933457823534,222.25441667903095,151.22968957286054
14978.894116538459,667.4689424163367,47.11874347618463,222.40803567907867,147.16758507838804
12604.705790519773,628.4815615705319,39.79729910511194,215.1000541322258,145.67272005403865
12490.418537311587,699.5956072640604,41.476172918501675,216.76173868254926,152.95978234727968
8672.077058277464,596.5464065889543,25.925019760949098,199.37136277464123,147.17384485318837
11893.407739215627,648.6329910261044,42.8088817454601,209.43418413894094,150.2124155205599
13032.493016162882,669.727248465298,44.83967269934904,216.24080392541504,148.62902360959197
11808.443184663292,653.6861527244718,28.30735044258767,200.24074558883714,138.6766411989679
9756.66189885257,660.4807751576113,43.27757035140611,207.9819758204978,143.77984006298084
13399.934042007559,684.6541257437044,39.33494054145512,199.14299739555815,153.04563064155445
10700.766049095351,654.5617069328533,46.475468271094854,210.53597005675775,148.80920569422824
10716.544690930652,640.2516997977867,41.271576732819874,207.41724008641552,152.5455047489665
12649.906406904462,636.6089957319759,44.82518248487613,219.85721923640432,157.53663334603354
12557.193635493188,649.2109648635113,48.573663068061705,221.78148327113416,157.50119857702288
12941.065613739676,641.7514387610856,45.87659172445774,221.402353921083,145.23672133778058
10909.024269563408,661.5079872146099,26.290916260427743,194.74862518202625,140.04024699609778
11620.130206417638,647.1134781331573,43.78653526851122,212.99184252011705,152.4163495757188
10014.083487541826,627.5675563441459,37.51575177503213,201.13948796864855,144.82606213638155
11445.59927464589,671.1613870963121,46.31512876000764,221.50328151806295,157.0372990114991
12331.186538410127,653.4553391439671,42.73597806975536,209.06536794517004,145.83970932645357
11647.323848233294,662.893310478206,33.48075087602646,209.177214997963,145.2678513787219
11149.403097678767,637.9018801293333,39.336138170832946,194.04099335058947,153.05337551247126
15313.321974271894,705.0514673881761,48.08653640705716,230.86219773442647,159.38065176133748
13306.344702415816,659.7498206361582,48.56234508749252,223.1664211359103,149.3290150979324
13661.538013821893,688.6559171229652,53.1961646105144,225.88977286550724,157.79583806160554
7261.810571872358,592.6913713472403,29.093810837838213,190.09206849921844,140.0922242392919
13036.26511865373,661.2900799688418,34.06108617714386,190.20929569764095,145.6143430536207
13265.779793264657,665.5271141660918,32.98545495525571,199.6179459714726,148.43890872216886
10725.966976087504,646.6479816636651,39.23569598907016,198.05966837329493,150.65798288382757
14826.266040656412,691.2253194462885,45.581836854601164,224.76624371630027,157.01050031857594
11679.911811589105,669.0965655639471,41.04087224706155,205.9989269975589,152.06514831027897
10054.75918970355,616.3623271145266,42.145548271351146,196.9490364561207,140.84665586427303
11226.736488647566,638.7389450723979,40.019512043150556,206.41018579862663,141.05501970666955
10104.342654209247,631.5645880503224,37.24230932153203,196.07051026214725,144.78293223094582
10311.000909061197,641.0006838176315,39.31770471275691,203.94735291750334,144.5654747901777
12556.527750618689,651.6476058107738,49.827324753970245,214.18303778566585,154.4611530711042
12336.34372111836,662.193734263743,36.80184436837598,198.08764171194107,149.0201408548422
14674.090058872345,674.3417716444266,41.305005969968434,211.80675679306322,154.15494224409457
12931.456256432739,638.6450893848038,38.05735229243518,190.92081791242296,141.21153241669097
9384.17271657592,596.1582605569641,37.88412868252492,202.87574959376545,144.6736986777128
14419.81156638714,689.3976156026556,46.957816589453564,231.74419549594998,155.10930736378327
11578.652002738514,619.0492658545044,46.03354348343564,213.62414098734496,154.66502412882897
12089.113756618617,638.7105759938711,44.89796624038325,219.14824745270246,155.18961199879416
11113.730373272136,638.3474299402806,34.71087419789791,184.31620558521027,137.03394638415304
13121.528591197186,670.286560100256,44.31667800207391,219.03450142230278,161.36426206535418
13027.213587906264,674.9131894289567,39.701064192947115,211.87175056835108,150.15885153289065
11634.517995442857,672.700705247931,44.906277276175885,193.15984483566817,149.4185098961493
12697.926855753472,652.939469826561,37.854917449224715,207.96697596117505,156.74241542753646
12318.313426936424,665.1559520409292,44.32531910277065,226.59380446236946,152.9119621868145
8769.712707268216,625.1450479961684,32.64996915842532,195.70426524635312,146.78247215868763
7451.40664771897,610.9312835068442,36.304290814004496,195.23993873814544,149.24018049981822
8676.018071488214,605.4223988898776,35.117659624876566,198.0853354225778,149.8899004769481
10523.26048721696,627.3212205177431,35.60657162980431,191.24930929396493,150.85123322956449
10832.293462284899,640.71754771355,45.30353893887633,202.1056353787115,149.71448457323913
11336.315431436475,649.6195225126238,43.655477158270706,205.36257568641201,153.5953192492158
11916.198589710679,672.3653446359789,35.83927757755953,203.41061640974297,155.0800426604527
12554.04490846722,652.4007262707253,46.54062044431879,206.770827363377,154.96785295241716
11497.878434663153,634.9180440578705,38.73281748448731,206.15071798738563,147.2829428490385
10067.287005881077,646.9721923018762,33.518475098780726,203.69835532328813,147.22704844311102
14741.645797933632,688.1587336285346,50.15450048948911,215.4818617167839,158.54577522270912
12999.649705445763,627.9624481929839,39.26748084057408,228.6454043916215,149.44121290690467
12903.539163239504,676.9397015224318,44.67200382698322,208.0976490078575,149.10407802312042
14304.730447529668,660.291387137337,38.138257598572196,211.9565182203416,155.28016290442002
13925.85428472496,694.5839071924089,46.66954085474362,226.43913190709745,156.52242742190944
12434.23831859327,647.5076313179895,49.361526531631924,220.32465402957808,159.22819225640546
9988.944638932977,623.8502009119693,37.49976940443601,196.1587881705401,147.9087737496683
10843.34243905325,616.2002796493359,41.06936688602609,200.3507595120707,148.99547515027336
9407.73207003208,635.8576453069699,38.02639394711244,183.98555505258528,136.6214869082477
11769.321939033312,659.6349763059038,39.67980852254273,203.4212325651499,143.97117070509069
15401.008736025813,690.5685164545046,47.195639648004835,249.6286296472381,160.3655876416465
10585.600748870489,627.3070892131353,41.550248585711316,212.82085654091105,150.4734540684019
14085.35855098899,647.754463014401,42.16102068367668,208.3685455168974,149.31301918422517
11624.536644076921,679.519896689582,44.16696924923262,215.04621603313853,146.48423154473545
12506.328308887802,626.2328637313309,37.38064666769446,204.41935287330008,147.44498651211686
9481.330649560623,608.5734138697056,33.45941496549088,199.133723383058,144.71219963279293
11291.906547018589,628.4491692012552,43.21914905440818,198.10841311387313,148.57347023226546
9628.805816910963,624.0908347515453,26.139925932072526,182.00853299040327,140.90174590763306
11643.62750579351,656.5842837348196,40.715902270488186,214.57737233316,151.19036209596112
11058.78874263079,649.7055765304241,40.92950660666098,203.38091125362462,159.7568881017546
11214.625773894926,641.2792491428035,45.036243812800095,204.65300667570392,147.93513242519873
12462.991036250223,682.7423152303954,45.71382185391701,209.43574400102375,151.1610834943863
9166.551262949324,639.3343886217033,38.5672797028126,213.63619505881454,153.73840103500987
8968.887259796207,627.0354460594276,35.051268623263155,188.56771653993707,141.07544699957273
10409.469094765667,621.1882642329347,42.2283329176307,214.67086457842345,160.2737292802716
13126.100514601561,655.6596659589874,44.90061265291328,208.8927850335094,149.67856954916695
13208.958464831667,664.1414294021156,43.83803794295134,202.9972847999457,149.10700882953338
10610.478010775973,683.6373613698047,34.995027909570446,200.9977437944629,138.55447881081554
14015.217848347109,693.4958304782035,41.06210027246004,209.93761730194325,149.3523808684167
12084.549913838262,643.1035885645848,35.48398011842217,211.15260872717815,147.7813742561784
12888.464235820307,684.5711280137243,46.41099972474026,217.08736190728018,160.41112447905476
12627.494417378648,662.0141781433264,48.05745949333204,212.29678487220573,159.936208337627
11226.118870249586,625.153956137481,39.621385130616915,203.6523127287448,146.19825084320684
12128.902907858166,652.6830944638049,38.46939943283906,203.65198015619248,149.70319968081253
12145.228868376187,648.2988617589242,48.08761182813876,227.4390087065005,160.56750625510372
10203.1407512882,681.1428437923819,31.76605276994642,187.7445956524983,143.45138946814092
13871.905864023664,658.4217575419456,39.92370572075744,227.4112493274131,158.68935580240034
12343.29794791812,650.8352081713494,41.27252445114979,202.0562002103392,149.6005886973564
11343.499515766893,603.463365991154,37.27162171308056,203.99336005782493,151.18193036571898
10010.294354884212,610.3378187797388,28.80702854824154,196.2978428402228,144.11535941493833
14063.44891796122,665.7808920066009,45.91248716958866,224.93864224696125,156.33572953366388
11421.690124208964,638.565273037414,39.00432388003923,191.23941843018778,144.49267564069862
10264.810638400857,611.1260775201041,40.76692522242796,211.66497386306708,154.21792809301675
12535.85483243492,632.7230118672268,43.466565875831876,211.32708093914138,150.82861000609952
11971.703383550841,666.3930764503328,52.370699895193425,222.1160036664543,158.40596828923805
13784.10237204731,703.5585237007049,39.123469544739905,228.48308781412044,155.40813029092755
10182.285263306754,644.5960889245683,37.53254383003818,181.00816560034525,142.33753588475872
16499.29561162582,657.732761154905,44.4670122854291,240.48399032322578,158.0708343183725
7608.713802694808,581.9764933172185,31.61666534815805,184.05456411260417,144.17636404342056
10633.982035273155,631.2051309755509,41.46081192101934,203.31151715918725,145.32133674741596
12504.909474943815,683.0728694720796,44.67784223625357,217.2249475484852,146.07845596118136
11676.476583809497,624.5002152429465,37.72797850564834,200.9755045438585,138.4405780195474
10306.424990890542,648.3320768379913,44.44041444987967,205.82710540802066,147.89176367738773
11810.060322072559,669.4150627610455,49.30282005172165,216.31176256471184,149.58375247754591
11207.163146746016,642.6413092629377,35.83998690012358,201.22803038557734,150.7540999090659
11774.522023470881,654.8621326135077,42.76126372294037,207.6130310217499,151.295050493245
11926.790684750033,660.2303802477387,34.874069412931206,219.29985565330978,151.7775025499196
14238.80065145465,684.0625443614223,50.891662153831376,225.08429017942362,158.62930192003432
9753.958499081315,638.0496886573485,29.276889471015515,200.75455375625336,147.8269669120329
14137.754518195452,667.7649728338275,45.600260031006464,211.46795346355069,152.2857035373041
12233.679754043551,651.6412271166856,38.461119278422224,210.39413090461088,159.11119865255787
13003.228698258437,682.9675071275892,53.475253314552724,212.28497594884783,159.13509770476506
9049.870590091828,591.0892640901922,34.071311922478245,199.8079104951388,151.82478163067702
12682.374122846453,659.8819769742125,43.97559503372774,220.2922092801141,148.30485898038518
14203.06799765994,671.5978267377556,52.76466453171038,225.6158614038617,153.3625224509629
11404.492531143465,628.1488061054595,42.45018873917059,224.24877197724294,159.2593184572729
14177.67069893212,645.4753570068997,42.320802301295274,213.630126732757,149.12236075361508
10995.047520104938,638.7971271612608,36.19006292320916,202.4766987545314,143.89779515774356
14544.636504403812,677.5048682790944,42.80616467187056,230.00150322845795,157.69026413227095
10035.713290477977,618.4607706712401,36.46824612141643,211.92813631609255,151.81629358170085
11745.338724566309,609.4322029975057,41.038730201588216,201.61708964739566,147.24243814006408
11759.621471409924,650.6784706311211,44.83462268024214,201.0041666901345,148.6647909755989
14395.909214206793,705.6908185879339,49.40845689838923,219.61308488634288,144.50493763425624
11301.002947928726,601.5656925759774,41.58802535337249,202.13555563525495,150.76124044234473
12178.155143300284,636.414768295589,42.25651868829367,211.5857374337094,152.48721848407
13202.736839367386,645.9964310257014,40.43805362331693,216.3117178862643,150.92666439411565
13617.244744583517,666.3939306158618,46.03935570718649,214.5521755367676,157.36919348539183
12045.244426981717,638.3189579180353,39.88227039040432,195.04018614022965,147.03000434190386
14361.104564988413,691.8755441303756,46.1757517018632,224.93555741710574,152.94751518021917
11898.1212711747,640.1311033519407,42.78879860538677,208.6089944860732,151.58619760286737
15555.67010376167,702.4201096783793,43.85274331968774,229.05073222429453,154.20417213234958
9244.85534927542,600.985366925755,40.63619669463059,196.53256953502546,150.83478311501403
12606.634987355546,666.1562318365486,42.49524598919263,216.81919267431897,151.3771319149421
11710.981296253356,647.3963194385598,40.64631909386641,202.59122868964087,154.17767309684305
14672.396144873737,720.8880563590274,42.7102474531103,218.14437161827564,147.44609621021013
14105.897593243535,702.1947193198351,48.773318199526614,214.68229563548073,153.63998405733903
16663.796669969022,707.9789952270348,44.8809851915397,228.42065850038924,152.28732245209505
12027.669898730363,640.8721759104955,35.42210843291653,209.814205291229,148.9821580242851
12285.314370017339,652.4917620662907,46.19958992556587,220.7211163314147,150.05427281081217
12311.565530529879,623.699435315191,36.37279180631055,224.32711472862343,152.41157980834112
12376.704456841599,666.0264159963998,33.47620300106896,203.75759870125017,149.7181989529701
10779.72732383637,647.4464297718715,31.415045684424832,186.75564676684328,140.81677789278706
11461.56276350981,624.3887398567209,39.268028624362046,191.38579890645906,141.809649139498
11172.001492736286,654.4974718385486,37.7242620454501,188.68698197250188,141.90182934038566
11667.294554350603,667.8192698832845,49.31896132219964,217.58747252077535,155.61185823232742
13884.578526912543,661.953947911168,40.99622754726463,204.3675866890171,153.6840012831384
13362.031781240303,689.1016097762354,41.4123025862771,204.11340362838115,146.29769135103288
9609.36040327363,616.3459983114957,44.11088371009511,191.56308272224575,149.9056448972281
10329.904344494387,631.9436814991861,40.881810629172975,197.98211417955287,152.49495223997295
11031.24694535702,621.8144723268872,41.76603909479647,209.52159065069893,143.97745539915599
15539.77028997786,651.856771529877,49.84069440757078,231.86043880812088,157.3035083113038
11446.846946298941,631.5951114825451,37.74676688162666,199.62811784879312,143.62058922032043
11491.36982571578,650.3851162621231,36.57029709986098,192.4284835235751,147.287451620682
10807.034556818837,618.3810712934538,34.55282480903139,204.11782250817873,143.60110973391696
13172.365833213504,671.513433795058,45.92898842745161,207.78828299705754,154.35918333732215
11444.408192239447,616.3762681619398,44.61869696729296,198.39214556815537,157.41515375495413
15169.519251661324,670.9785000460319,47.33583298898597,215.69416968479996,159.5022601112623
12248.995297985652,672.5800291486224,43.05728615149144,216.27408928974413,147.4797948116392
10940.876273756807,611.7888831144219,34.18040105750211,201.75719211392266,143.35251199434117
9845.94819901307,637.4728432988184,41.377880293449586,203.54026296120776,145.34016792981566
10833.09073154659,640.2277136815511,38.202866637619124,203.20362592533658,142.8100865080572
10699.71119177319,644.282645057489,34.30906667874722,189.94303572117963,141.530104225802
10321.023482516981,654.2512195672579,36.19337208193801,224.39983339089687,151.47247115085824
12993.783813171838,617.6253242915476,39.613588913220866,215.0918483137299,156.6091166952022
8389.444413326315,579.5476158668818,33.013709775713934,179.43689724791284,143.88970610463184
10598.821192602949,643.7058828651534,42.28754927218016,212.83914892652265,150.17304616524243
12815.971694910237,647.9733533004204,36.60481825306501,203.10172746052095,151.63498972393717
14054.984349704424,673.8994731401973,42.71704642265353,228.51055664483238,149.54502890660007
12219.444689879361,627.9630491002213,32.02334859162038,204.50908269550487,148.58669166021144
9802.237517652906,617.2602770497414,37.262343346223204,204.2023829129837,142.83442223423197
10040.646644640601,599.9333097979696,36.44810495776715,185.9729137915349,136.70766808415732
11746.099484205039,676.8451864468962,42.664674535222886,208.83593565334473,147.6902295287791
14870.537839374441,670.8174840250108,53.55251796832178,227.95341731759174,145.85998694046143
12049.905679312751,622.8492105704265,38.117645490986135,192.9865636696222,141.0130840252881
11156.037842730675,658.0219460946868,38.563064687900244,203.8274000215816,153.35785289711745
12180.210676238687,654.3796233167997,43.010773820460756,220.68573038604077,150.03077099870046
11338.872181042938,627.2549554137843,46.92895889191029,210.87113093778336,155.42414213545976
12038.23711778061,660.4169217217982,48.00002094946837,232.21785973116897,162.92265527845723
12506.42399894256,654.6441513607843,39.27546026070258,209.93227932000346,142.78021065201278
10570.113672962401,656.100061432683,34.639399617485346,205.75621003250313,143.79997485843612
12063.908789247913,678.4251017645817,40.744465213790846,203.10561376160996,142.67751406391855
11639.144508056619,626.3109405841701,42.07450926217546,216.21779607897906,153.44606307993416
10752.430418491687,633.7341596896529,38.313064930379284,209.64161000003432,146.53624187088073
13929.33745670329,718.6787742630997,54.99921571218049,216.43095422267416,150.5088785611548
13817.700522078196,660.6819814456293,42.2874421539048,197.1996577065565,144.41421001056707
12329.437942274293,630.092703580962,42.85884158843608,216.7891550348735,148.36496814495447
13716.07170232551,667.4167260581023,42.66470944111376,200.98328108401606,147.9579887386826
12525.012407022721,682.121644173626,41.90208599461388,206.29301940888612,147.95405682972384
6252.434942113871,584.4985249691998,29.382468688898506,194.2716983063046,144.01251941298415
11795.893058100979,672.5579984928995,32.824573998108285,203.7867531509824,149.36835196847662
10055.880961663821,638.3956349018399,33.57152207544866,190.76297319056312,144.931809515091
11127.302602574495,654.2532894711119,46.0217827200932,211.9253066394169,153.61224926143015
12726.404814516563,673.7222826454464,51.13122922484857,206.73952972140566,154.5186967686201
11956.652719514797,626.129222175265,45.834167896013724,207.77187326155956,148.638256640636
11229.04958496405,646.095499744238,33.68396961665559,195.73355771858186,155.4238171299135
10956.727119834535,633.9497633695067,37.7320530609673,204.14943354654218,147.11103677997355
12531.804890418287,654.0619422793592,33.7796519879934,201.32552460635995,145.82240581200463
9629.097301747912,625.2351590040682,37.49547560203624,221.46927687071076,154.05438239722062
12040.963374330575,666.4560322375143,44.158353378792505,214.79388799360999,156.15482655921053
12430.0020506706,660.2003698829128,36.56547745276033,217.45114788392434,152.8533593454296
12580.447427126923,637.4171256101005,42.75247023805957,194.62011770973143,147.75211054688364
11273.246236324714,641.9209085563358,47.264004769215354,215.04364163553075,150.10800992802797
9862.100142771274,635.5861153495607,39.65449950305141,199.76029528005083,146.3012038321079
10943.901623009097,647.6763692498864,34.639402812253884,200.73389022780813,141.45604468185425
8509.722615219194,629.5060143159378,38.90703776807659,202.88528619607214,148.91906349307757
11368.974224611413,635.9827676475333,40.8246464365719,198.8484733506522,151.24773914414774
12434.45297181398,645.2294391362633,40.659737423196084,193.34545576616443,141.5320326158708
10007.150941013531,629.1148422163117,47.48158751559105,220.97705015271922,155.39936119795496
12163.02397387195,646.3928169350564,44.799763867524916,207.15656692422178,150.83179287510757
11076.387331685693,645.3517397607733,43.2519466581309,198.75720849149468,146.00573441077273
10045.166851196964,639.3216122114703,32.459332822506376,194.66576228529365,149.75598426312013
12402.177191508341,659.9599677766442,39.68911472777587,212.79021292630583,151.72886778949925
14909.130683181083,696.7247199863425,47.055797110626436,231.3295106752024,165.84785494889022
12187.976728698517,654.7909106138027,47.98067664356372,208.3316182347065,151.8252521192852
11571.129584388436,629.9496972286609,37.13264935065381,201.79809928694587,150.1677395226343
